Data from USB2H133701__2__14-37-46-675.txt Node

Date: Tue Oct 29 14:37:46 GMT 2024
User: trin2900
Spectrometer: USB2+H13370
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178.418	-171.08
178.801	-171.08
179.183	-171.08
179.565	-198.81
179.947	-163.52
180.329	-140.84
180.711	-118.15
181.092	-153.44
181.474	-57.66
181.856	-72.78
182.238	-120.67
182.62	-65.22
183.002	-32.45
183.383	-9.77
183.765	23
184.147	75.93
184.528	48.21
184.91	15.44
185.292	12.92
185.673	108.7
186.055	174.23
186.436	171.71
186.818	143.99
187.199	297.74
187.581	511.99
187.962	562.4
188.343	577.53
188.725	471.66
189.106	569.97
189.487	590.13
189.868	575.01
190.25	575.01
190.631	600.21
191.012	673.31
191.393	582.57
191.774	580.05
192.155	567.44
192.536	504.43
192.917	592.65
193.298	612.82
193.679	527.12
194.06	554.84
194.441	524.6
194.822	534.68
195.203	554.84
195.584	517.03
195.964	552.32
196.345	534.68
196.726	650.62
197.106	522.07
197.487	625.42
197.868	514.51
198.248	527.12
198.629	557.36
199.009	539.72
199.39	557.36
199.77	602.73
200.151	539.72
200.531	559.88
200.911	506.95
201.292	484.27
201.672	474.18
202.052	501.91
202.433	537.2
202.813	479.22
203.193	489.31
203.573	504.43
203.953	519.55
204.333	557.36
204.714	542.24
205.094	443.94
205.474	595.17
205.854	479.22
206.234	527.12
206.613	476.7
206.993	494.35
207.373	534.68
207.753	527.12
208.133	532.16
208.513	524.6
208.892	542.24
209.272	547.28
209.652	501.91
210.031	522.07
210.411	567.44
210.791	517.03
211.17	504.43
211.55	542.24
211.929	559.88
212.309	529.64
212.688	499.39
213.067	461.58
213.447	501.91
213.826	587.61
214.205	600.21
214.585	610.29
214.964	542.24
215.343	527.12
215.722	496.87
216.102	501.91
216.481	479.22
216.86	501.91
217.239	557.36
217.618	585.09
217.997	569.97
218.376	547.28
218.755	577.53
219.134	592.65
219.513	522.07
219.891	479.22
220.27	484.27
220.649	595.17
221.028	549.8
221.407	481.75
221.785	575.01
222.164	489.31
222.542	590.13
222.921	585.09
223.3	600.21
223.678	585.09
224.057	532.16
224.435	582.57
224.814	469.14
225.192	564.92
225.57	522.07
225.949	582.57
226.327	557.36
226.705	554.84
227.084	569.97
227.462	547.28
227.84	559.88
228.218	549.8
228.596	476.7
228.975	529.64
229.353	509.47
229.731	592.65
230.109	554.84
230.487	511.99
230.865	524.6
231.242	564.92
231.62	612.82
231.998	476.7
232.376	532.16
232.754	602.73
233.132	605.25
233.509	562.4
233.887	554.84
234.265	580.05
234.642	484.27
235.02	514.51
235.398	557.36
235.775	504.43
236.153	562.4
236.53	509.47
236.908	585.09
237.285	585.09
237.662	597.69
238.04	627.94
238.417	542.24
238.794	572.49
239.172	582.57
239.549	622.9
239.926	580.05
240.303	567.44
240.68	582.57
241.057	627.94
241.434	655.67
241.811	668.27
242.188	602.73
242.565	595.17
242.942	595.17
243.319	590.13
243.696	595.17
244.073	602.73
244.45	615.34
244.827	663.23
245.203	592.65
245.58	547.28
245.957	605.25
246.333	615.34
246.71	567.44
247.087	595.17
247.463	592.65
247.84	600.21
248.216	582.57
248.593	595.17
248.969	643.06
249.346	610.29
249.722	562.4
250.098	645.58
250.475	496.87
250.851	597.69
251.227	587.61
251.603	630.46
251.98	582.57
252.356	547.28
252.732	670.79
253.108	511.99
253.484	630.46
253.86	612.82
254.236	622.9
254.612	585.09
254.988	673.31
255.364	622.9
255.74	567.44
256.115	592.65
256.491	645.58
256.867	655.67
257.243	595.17
257.618	615.34
257.994	527.12
258.37	592.65
258.745	595.17
259.121	577.53
259.496	580.05
259.872	617.86
260.247	577.53
260.623	640.54
260.998	562.4
261.374	635.5
261.749	660.71
262.124	620.38
262.5	625.42
262.875	690.95
263.25	542.24
263.625	602.73
264	547.28
264.375	711.12
264.751	645.58
265.126	650.62
265.501	605.25
265.876	534.68
266.251	529.64
266.625	607.77
267	658.19
267.375	587.61
267.75	582.57
268.125	620.38
268.5	600.21
268.874	542.24
269.249	529.64
269.624	615.34
269.998	562.4
270.373	600.21
270.747	648.1
271.122	595.17
271.497	592.65
271.871	557.36
272.245	678.35
272.62	595.17
272.994	587.61
273.369	567.44
273.743	622.9
274.117	572.49
274.491	615.34
274.866	597.69
275.24	635.5
275.614	612.82
275.988	592.65
276.362	580.05
276.736	627.94
277.11	564.92
277.484	575.01
277.858	640.54
278.232	680.87
278.606	562.4
278.98	602.73
279.353	627.94
279.727	572.49
280.101	620.38
280.475	577.53
280.848	632.98
281.222	665.75
281.596	643.06
281.969	643.06
282.343	562.4
282.716	612.82
283.09	632.98
283.463	660.71
283.837	683.39
284.21	537.2
284.583	648.1
284.957	569.97
285.33	680.87
285.703	690.95
286.076	602.73
286.449	622.9
286.823	695.99
287.196	668.27
287.569	630.46
287.942	615.34
288.315	683.39
288.688	678.35
289.061	748.93
289.434	685.91
289.807	698.51
290.179	695.99
290.552	690.95
290.925	698.51
291.298	703.56
291.67	718.68
292.043	673.31
292.416	622.9
292.788	622.9
293.161	622.9
293.534	701.04
293.906	648.1
294.279	675.83
294.651	670.79
295.023	625.42
295.396	703.56
295.768	680.87
296.14	721.2
296.513	615.34
296.885	670.79
297.257	738.84
297.629	723.72
298.001	645.58
298.374	741.36
298.746	713.64
299.118	693.47
299.49	688.43
299.862	748.93
300.234	706.08
300.606	615.34
300.977	751.45
