Data from USB2H133701__4__14-38-58-162.txt Node

Date: Tue Oct 29 14:38:58 GMT 2024
User: trin2900
Spectrometer: USB2+H13370
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178.418	-81.76
178.801	-81.76
179.183	-81.76
179.565	-195.19
179.947	-96.88
180.329	-159.9
180.711	-139.73
181.092	-147.3
181.474	-66.64
181.856	-94.36
182.238	8.98
182.62	11.5
183.002	-96.88
183.383	-21.27
183.765	-13.71
184.147	-11.19
184.528	97.2
184.91	8.98
185.292	82.08
185.673	119.88
186.055	109.8
186.436	152.65
186.818	119.88
187.199	281.2
187.581	346.74
187.962	311.45
188.343	409.75
188.725	324.05
189.106	351.78
189.487	364.38
189.868	354.3
190.25	397.15
190.631	409.75
191.012	339.18
191.393	329.09
191.774	432.44
192.155	359.34
192.536	432.44
192.917	389.59
193.298	384.55
193.679	434.96
194.06	417.31
194.441	447.56
194.822	427.4
195.203	513.09
195.584	354.3
195.964	429.92
196.345	467.72
196.726	361.86
197.106	339.18
197.487	412.27
197.868	359.34
198.248	394.63
198.629	369.42
199.009	389.59
199.39	427.4
199.77	412.27
200.151	429.92
200.531	427.4
200.911	371.94
201.292	389.59
201.672	361.86
202.052	432.44
202.433	414.79
202.813	319.01
203.193	329.09
203.573	412.27
203.953	399.67
204.333	364.38
204.714	460.16
205.094	407.23
205.474	382.02
205.854	407.23
206.234	301.37
206.613	422.35
206.993	346.74
207.373	351.78
207.753	402.19
208.133	407.23
208.513	359.34
208.892	417.31
209.272	392.11
209.652	351.78
210.031	467.72
210.411	404.71
210.791	455.12
211.17	399.67
211.55	356.82
211.929	392.11
212.309	351.78
212.688	427.4
213.067	414.79
213.447	417.31
213.826	414.79
214.205	389.59
214.585	334.13
214.964	510.57
215.343	334.13
215.722	399.67
216.102	447.56
216.481	392.11
216.86	404.71
217.239	414.79
217.618	376.98
217.997	346.74
218.376	311.45
218.755	412.27
219.134	404.71
219.513	409.75
219.891	364.38
220.27	379.5
220.649	379.5
221.028	434.96
221.407	402.19
221.785	394.63
222.164	389.59
222.542	389.59
222.921	462.68
223.3	404.71
223.678	477.81
224.057	404.71
224.435	382.02
224.814	440
225.192	336.65
225.57	460.16
225.949	445.04
226.327	422.35
226.705	437.48
227.084	387.07
227.462	407.23
227.84	376.98
228.218	480.33
228.596	402.19
228.975	364.38
229.353	392.11
