Data from USB2H133701__6__17-24-37-095.txt Node

Date: Mon Oct 28 17:24:37 GMT 2024
User: trin2900
Spectrometer: USB2+H13370
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178.418	-152.02
178.801	-152.02
179.183	-152.02
179.565	-164.63
179.947	-157.06
180.329	-106.65
180.711	-189.83
181.092	-111.69
181.474	-126.82
181.856	-134.38
182.238	-46.16
182.62	-109.17
183.002	-38.6
183.383	29.46
183.765	-10.87
184.147	16.86
184.528	-5.83
184.91	79.87
185.292	132.8
185.673	150.45
186.055	168.09
186.436	195.82
186.818	175.65
187.199	185.74
187.581	273.96
187.962	258.83
188.343	213.46
188.725	238.67
189.106	243.71
189.487	268.91
189.868	349.57
190.25	231.11
190.631	314.28
191.012	301.68
191.393	281.52
191.774	384.86
192.155	412.59
192.536	334.45
192.917	291.6
193.298	309.24
193.679	349.57
194.06	281.52
194.441	273.96
194.822	246.23
195.203	329.41
195.584	306.72
195.964	284.04
196.345	387.38
196.726	301.68
197.106	248.75
197.487	301.68
197.868	299.16
198.248	276.48
198.629	289.08
199.009	266.39
199.39	243.71
199.77	294.12
200.151	218.5
200.531	256.31
200.911	284.04
201.292	304.2
201.672	304.2
202.052	289.08
202.433	289.08
202.813	326.89
203.193	286.56
203.573	246.23
203.953	329.41
204.333	284.04
204.714	304.2
205.094	218.5
205.474	266.39
205.854	284.04
206.234	279
206.613	279
206.993	226.06
207.373	268.91
207.753	228.58
208.133	210.94
208.513	304.2
208.892	286.56
209.272	266.39
209.652	289.08
210.031	296.64
210.411	334.45
210.791	205.9
211.17	289.08
211.55	299.16
211.929	253.79
212.309	311.76
212.688	301.68
213.067	218.5
213.447	319.33
213.826	273.96
214.205	291.6
214.585	223.54
214.964	342.01
215.343	251.27
215.722	314.28
216.102	324.37
216.481	319.33
216.86	304.2
217.239	291.6
217.618	291.6
217.997	364.7
218.376	276.48
218.755	268.91
219.134	304.2
219.513	314.28
219.891	268.91
220.27	210.94
220.649	273.96
221.028	311.76
221.407	261.35
221.785	316.81
222.164	311.76
222.542	311.76
222.921	253.79
223.3	291.6
223.678	324.37
224.057	324.37
224.435	284.04
224.814	334.45
225.192	291.6
225.57	309.24
225.949	342.01
226.327	316.81
226.705	271.43
227.084	256.31
227.462	279
227.84	314.28
